step,month,day,hour,kwh_total,kwh_cooling,kwh_heating,kwh_fans,kwh_lights,kw_demand,base_cool_sp,base_heat_sp,mean_temp,mean_pmv,pmv_in_band,occupied,policy_reason
281,7,3,22.5,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.006,0.114,1.0,0,"baseline: scheduled setpoints, no override"
282,7,3,22.75,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.05,0.1331,1.0,0,"baseline: scheduled setpoints, no override"
283,7,3,23.0,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.094,0.1524,1.0,0,"baseline: scheduled setpoints, no override"
284,7,3,23.25,3.380300275214156,0.0,0.0,0.0,0.42902242127888573,13.521201100856624,26.7,15.6,26.049,0.1504,1.0,0,"baseline: scheduled setpoints, no override"
285,7,3,23.5,3.2194316745877134,0.0,0.0,0.0,0.26813901328740164,12.877726698350854,26.7,15.6,25.983,0.1424,1.0,0,"baseline: scheduled setpoints, no override"
286,7,3,23.75,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.942,0.1372,1.0,0,"baseline: scheduled setpoints, no override"
287,7,3,24.0,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.924,0.1353,1.0,0,"baseline: scheduled setpoints, no override"
288,7,4,0.25,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.918,0.1371,1.0,0,"baseline: scheduled setpoints, no override"
289,7,4,0.5,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.915,0.1397,1.0,0,"baseline: scheduled setpoints, no override"
290,7,4,0.75,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.912,0.1424,1.0,0,"baseline: scheduled setpoints, no override"
291,7,4,1.0,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.909,0.1453,1.0,0,"baseline: scheduled setpoints, no override"
292,7,4,1.25,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.909,0.149,1.0,0,"baseline: scheduled setpoints, no override"
293,7,4,1.5,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.914,0.1532,1.0,0,"baseline: scheduled setpoints, no override"
294,7,4,1.75,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.92,0.1578,1.0,0,"baseline: scheduled setpoints, no override"
295,7,4,2.0,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.927,0.1625,1.0,0,"baseline: scheduled setpoints, no override"
296,7,4,2.25,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.934,0.1676,1.0,0,"baseline: scheduled setpoints, no override"
297,7,4,2.5,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.942,0.1727,1.0,0,"baseline: scheduled setpoints, no override"
298,7,4,2.75,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.95,0.1777,1.0,0,"baseline: scheduled setpoints, no override"
299,7,4,3.0,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.959,0.1826,1.0,0,"baseline: scheduled setpoints, no override"
300,7,4,3.25,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.967,0.1876,1.0,0,"baseline: scheduled setpoints, no override"
301,7,4,3.5,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.976,0.1928,1.0,0,"baseline: scheduled setpoints, no override"
302,7,4,3.75,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.985,0.198,1.0,0,"baseline: scheduled setpoints, no override"
303,7,4,4.0,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.994,0.2034,1.0,0,"baseline: scheduled setpoints, no override"
304,7,4,4.25,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.998,0.207,1.0,0,"baseline: scheduled setpoints, no override"
305,7,4,4.5,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.996,0.2095,1.0,0,"baseline: scheduled setpoints, no override"
306,7,4,4.75,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.992,0.2114,1.0,0,"baseline: scheduled setpoints, no override"
307,7,4,5.0,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,25.988,0.2131,1.0,0,"baseline: scheduled setpoints, no override"
308,7,4,5.25,4.500698645301058,0.0,0.0,0.0,0.26813901328740164,18.00279458120423,26.7,15.6,26.016,0.221,1.0,0,"baseline: scheduled setpoints, no override"
309,7,4,5.5,4.602516648856424,0.0,0.0,0.0,0.3699570168427677,18.410066595425697,26.7,15.6,26.044,0.2294,1.0,0,"baseline: scheduled setpoints, no override"
310,7,4,5.75,3.283282355195339,0.0,0.0,0.0,0.3598155153627407,13.133129420781357,26.7,15.6,26.064,0.239,1.0,0,"baseline: scheduled setpoints, no override"
311,7,4,6.0,3.271692826650959,0.0,0.0,0.0,0.3482291964438547,13.086771306603836,26.7,15.6,26.074,0.2448,1.0,0,"baseline: scheduled setpoints, no override"
312,7,4,6.25,3.263109518246218,0.0,0.0,0.0,0.33964955449568346,13.052438072984872,26.7,15.6,26.093,0.255,1.0,0,"baseline: scheduled setpoints, no override"
313,7,4,6.5,3.254320781417905,0.0,0.0,0.0,0.33086353237371985,13.01728312567162,26.7,15.6,26.126,0.268,1.0,0,"baseline: scheduled setpoints, no override"
314,7,4,6.75,3.2197238641895423,0.0,0.0,0.0,0.29626939489184617,12.878895456758169,26.7,15.6,26.197,0.2986,1.0,0,"baseline: scheduled setpoints, no override"
315,7,4,7.0,3.2158064312719734,0.0,0.0,0.0,0.29236290439682033,12.863225725087894,26.7,15.6,26.321,0.3441,0.9333,1,"baseline: scheduled setpoints, no override"
316,7,4,7.25,3.2145012815065432,0.0,0.0,0.0,0.2910589900304618,12.858005126026173,26.7,15.6,26.471,0.3924,0.8667,1,"baseline: scheduled setpoints, no override"
317,7,4,7.5,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,26.622,0.4426,0.7333,1,"baseline: scheduled setpoints, no override"
318,7,4,7.75,8.22414839902968,4.674062025200835,0.0,0.33558550466406534,0.2910589900304618,32.89659359611872,26.7,15.6,26.196,0.3605,0.8,1,"baseline: scheduled setpoints, no override"
319,7,4,8.0,8.324601356285996,4.7745149824571484,0.0,0.33558550466406534,0.2910589900304618,33.29840542514398,26.7,15.6,25.778,0.2579,0.9333,1,"baseline: scheduled setpoints, no override"
320,7,4,8.25,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,26.088,0.2973,0.8667,1,"baseline: scheduled setpoints, no override"
321,7,4,8.5,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,26.497,0.3793,0.8,1,"baseline: scheduled setpoints, no override"
322,7,4,8.75,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,26.783,0.4538,0.6,1,"baseline: scheduled setpoints, no override"
323,7,4,9.0,7.596401679325371,4.046315305496526,0.0,0.33558550466406534,0.2910589900304618,30.385606717301485,26.7,15.6,26.402,0.3941,0.8,1,"baseline: scheduled setpoints, no override"
324,7,4,9.25,7.685521898817319,4.135435524988473,0.0,0.33558550466406534,0.2910589900304618,30.742087595269275,26.7,15.6,25.988,0.3108,0.8667,1,"baseline: scheduled setpoints, no override"
325,7,4,9.5,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,26.343,0.3688,0.8,1,"baseline: scheduled setpoints, no override"
326,7,4,9.75,5.2442648409829555,1.8236075415434747,0.0,0.20615643027470157,0.2910589900304618,20.977059363931822,26.7,15.6,26.575,0.4201,0.6,1,"baseline: scheduled setpoints, no override"
327,7,4,10.0,9.790248539209538,6.034005735105987,0.0,0.5417419349387669,0.2910589900304618,39.16099415683815,26.7,15.6,26.044,0.3211,0.8667,1,"baseline: scheduled setpoints, no override"
328,7,4,10.25,7.453606508660156,3.9035201348313113,0.0,0.33558550466406534,0.2910589900304618,29.814426034640626,26.7,15.6,25.875,0.274,1.0,1,"baseline: scheduled setpoints, no override"
329,7,4,10.5,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,26.484,0.3821,0.8,1,"baseline: scheduled setpoints, no override"
330,7,4,10.75,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,27.098,0.5185,0.2667,1,"baseline: scheduled setpoints, no override"
331,7,4,11.0,9.808434555725992,6.052191751622442,0.0,0.5417419349387669,0.2910589900304618,39.233738222903966,26.7,15.6,26.47,0.4165,0.5333,1,"baseline: scheduled setpoints, no override"
332,7,4,11.25,9.600121574012409,5.84387876990886,0.0,0.5417419349387669,0.2910589900304618,38.400486296049635,26.7,15.6,25.915,0.2979,0.9333,1,"baseline: scheduled setpoints, no override"
333,7,4,11.5,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,26.497,0.3904,0.6,1,"baseline: scheduled setpoints, no override"
334,7,4,11.75,7.741801056658787,4.19171468282994,0.0,0.33558550466406534,0.2910589900304618,30.967204226635147,26.7,15.6,26.579,0.4147,0.6,1,"baseline: scheduled setpoints, no override"
335,7,4,12.0,9.429043820178263,5.6728010160747155,0.0,0.5417419349387669,0.2910589900304618,37.71617528071305,26.7,15.6,26.232,0.3417,0.8667,1,"baseline: scheduled setpoints, no override"
336,7,4,12.25,5.255981270986395,1.8353239715469136,0.0,0.20615643027470157,0.2910589900304618,21.02392508394558,26.7,15.6,26.428,0.365,0.6,1,"baseline: scheduled setpoints, no override"
337,7,4,12.5,7.767785016675225,4.217698642846378,0.0,0.33558550466406534,0.2910589900304618,31.0711400667009,26.7,15.6,26.372,0.3515,0.7333,1,"baseline: scheduled setpoints, no override"
338,7,4,12.75,6.72261776006661,3.172531386237763,0.0,0.33558550466406534,0.2910589900304618,26.89047104026644,26.7,15.6,26.42,0.3624,0.8667,1,"baseline: scheduled setpoints, no override"
339,7,4,13.0,5.169377820860159,1.748720521420677,0.0,0.20615643027470157,0.2910589900304618,20.677511283440637,26.7,15.6,26.721,0.4203,0.5333,1,"baseline: scheduled setpoints, no override"
340,7,4,13.25,8.965360422916985,5.198851192000903,0.0,0.5520083617513042,0.2910589900304618,35.86144169166794,26.7,15.6,26.27,0.348,0.6,1,"baseline: scheduled setpoints, no override"
341,7,4,13.5,6.717435529206994,3.167349155378147,0.0,0.33558550466406534,0.2910589900304618,26.869742116827975,26.7,15.6,26.329,0.351,0.7333,1,"baseline: scheduled setpoints, no override"
342,7,4,13.75,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,27.074,0.4938,0.3333,1,"baseline: scheduled setpoints, no override"
343,7,4,14.0,9.135580823376525,5.338320010459506,0.0,0.5827599437522387,0.2910589900304618,36.5423232935061,26.7,15.6,26.518,0.4146,0.5333,1,"baseline: scheduled setpoints, no override"
344,7,4,14.25,8.772324408794224,5.016081604690678,0.0,0.5417419349387669,0.2910589900304618,35.0892976351769,26.7,15.6,26.229,0.3548,0.6667,1,"baseline: scheduled setpoints, no override"
345,7,4,14.5,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,27.07,0.514,0.4,1,"baseline: scheduled setpoints, no override"
346,7,4,14.75,9.555340583786553,5.707211925397871,0.0,0.6336277892239005,0.2910589900304618,38.22136233514621,26.7,15.6,26.525,0.4364,0.4,1,"baseline: scheduled setpoints, no override"
347,7,4,15.0,8.87478843011386,5.118545626010313,0.0,0.5417419349387669,0.2910589900304618,35.49915372045544,26.7,15.6,26.298,0.379,0.6,1,"baseline: scheduled setpoints, no override"
348,7,4,15.25,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,27.144,0.5301,0.4,1,"baseline: scheduled setpoints, no override"
349,7,4,15.5,9.56212132778333,5.713311255698126,0.0,0.6343092029204235,0.2910589900304618,38.24848531113332,26.7,15.6,26.544,0.4356,0.4,1,"baseline: scheduled setpoints, no override"
350,7,4,15.75,8.788306832023697,5.032064027920148,0.0,0.5417419349387669,0.2910589900304618,35.153227328094786,26.7,15.6,26.289,0.3696,0.6667,1,"baseline: scheduled setpoints, no override"
351,7,4,16.0,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,27.097,0.5111,0.4,1,"baseline: scheduled setpoints, no override"
352,7,4,16.25,9.383608430826444,5.548457341741557,0.0,0.6206502199201069,0.2910589900304618,37.534433723305774,26.7,15.6,26.532,0.4217,0.4667,1,"baseline: scheduled setpoints, no override"
353,7,4,16.5,8.658448275855353,4.902205471751804,0.0,0.5417419349387669,0.2910589900304618,34.63379310342141,26.7,15.6,26.26,0.3497,0.6667,1,"baseline: scheduled setpoints, no override"
354,7,4,16.75,3.2145008691647803,0.0,0.0,0.0,0.2910589900304618,12.858003476659121,26.7,15.6,27.016,0.4793,0.4,1,"baseline: scheduled setpoints, no override"
355,7,4,17.0,9.050074959622549,5.234298767038184,0.0,0.6012753234195843,0.2910589900304618,36.200299838490196,26.7,15.6,26.506,0.3982,0.6,1,"baseline: scheduled setpoints, no override"
356,7,4,17.25,8.002212020317181,4.76134654527871,0.0,0.5417419349387669,0.3375279477154128,32.008848081268724,26.7,15.6,26.201,0.3208,0.6667,1,"baseline: scheduled setpoints, no override"
357,7,4,17.5,2.603854880734412,0.0,0.0,0.0,0.24224765174848037,10.415419522937649,26.7,15.6,26.897,0.4362,0.4667,1,"baseline: scheduled setpoints, no override"
358,7,4,17.75,8.120849213582606,4.940372519063033,0.0,0.5766456659808168,0.24224765174848037,32.48339685433042,26.7,15.6,26.444,0.3582,0.6667,1,"baseline: scheduled setpoints, no override"
359,7,4,18.0,7.761341448302547,4.615768484825024,0.0,0.5417419349387669,0.24224765174848037,31.045365793210188,26.7,15.6,26.112,0.2715,0.8667,1,"baseline: scheduled setpoints, no override"
360,7,4,18.25,2.6052489946038864,0.0,0.0,0.0,0.24366561781361165,10.420995978415545,26.7,15.6,26.71,0.3614,0.6667,1,"baseline: scheduled setpoints, no override"
361,7,4,18.5,6.114677046900593,3.16744706770187,0.0,0.3382772222166407,0.24736902543913417,24.458708187602372,26.7,15.6,26.614,0.3448,0.8,1,"baseline: scheduled setpoints, no override"
362,7,4,18.75,7.639088616744859,4.482668230177775,0.0,0.5417419349387669,0.2530937935204723,30.556354466979435,26.7,15.6,26.179,0.2484,0.9333,1,"baseline: scheduled setpoints, no override"
363,7,4,19.0,4.363469330591544,1.5309811500390256,0.0,0.20615643027470157,0.2647456597878573,17.453877322366175,26.7,15.6,26.317,0.2543,0.8667,0,"baseline: scheduled setpoints, no override"
364,7,4,19.25,4.417031525391091,1.5922937288856684,0.0,0.17754520075072397,0.2856035895460122,17.668126101564365,26.7,15.6,26.52,0.2863,0.9333,0,"baseline: scheduled setpoints, no override"
365,7,4,19.5,6.65233775986102,2.9205940151868615,0.0,0.33558550466406534,0.26813901328740164,26.60935103944408,26.7,15.6,26.354,0.2451,1.0,0,"baseline: scheduled setpoints, no override"
366,7,4,19.75,4.955303146221924,1.4011089735894204,0.0,0.15804030391334134,0.26813901328740164,19.821212584887697,26.7,15.6,26.407,0.245,1.0,0,"baseline: scheduled setpoints, no override"
367,7,4,20.0,5.039225939338885,1.4369156403450214,0.0,0.20615643027470157,0.26813901328740164,20.15690375735554,26.7,15.6,26.502,0.259,0.8667,0,"baseline: scheduled setpoints, no override"
368,7,4,20.25,6.759478499839941,2.9796230000953527,0.0,0.38370163102542554,0.26813901328740164,27.037913999359763,26.7,15.6,26.208,0.205,1.0,0,"baseline: scheduled setpoints, no override"
369,7,4,20.5,6.572745160038784,2.8410057866555576,0.0,0.33558550466406534,0.26813901328740164,26.290980640155137,26.7,15.6,25.959,0.1487,1.0,0,"baseline: scheduled setpoints, no override"
370,7,4,20.75,4.930172537067974,1.3759783644354708,0.0,0.15804030391334134,0.26813901328740164,19.720690148271895,26.7,15.6,26.112,0.1644,1.0,0,"baseline: scheduled setpoints, no override"
371,7,4,21.0,3.3961538687191615,0.0,0.0,0.0,0.26813901328740164,13.584615474876646,26.7,15.6,26.57,0.2488,0.9333,0,"baseline: scheduled setpoints, no override"
372,7,4,21.25,4.995733374793117,1.422034305323232,0.0,0.17754520075072397,0.26813901328740164,19.982933499172468,26.7,15.6,26.596,0.2625,1.0,0,"baseline: scheduled setpoints, no override"
373,7,4,21.5,5.035407361458703,1.4617082919888176,0.0,0.17754520075072397,0.26813901328740164,20.141629445834813,26.7,15.6,26.482,0.2442,1.0,0,"baseline: scheduled setpoints, no override"
374,7,4,21.75,4.874751236468962,1.3205570638364585,0.0,0.15804030391334134,0.26813901328740164,19.499004945875846,26.7,15.6,26.371,0.2211,1.0,0,"baseline: scheduled setpoints, no override"
375,7,4,22.0,4.916528296502611,1.362334123870107,0.0,0.15804030391334134,0.26813901328740164,19.666113186010445,26.7,15.6,26.33,0.2144,1.0,0,"baseline: scheduled setpoints, no override"
376,7,4,22.25,3.3961538687191615,0.0,0.0,0.0,0.26813901328740164,13.584615474876646,26.7,15.6,26.569,0.2594,0.9333,0,"baseline: scheduled setpoints, no override"
377,7,4,22.5,5.632622403145472,2.0589233336755863,0.0,0.17754520075072397,0.26813901328740164,22.53048961258189,26.7,15.6,26.491,0.2524,1.0,0,"baseline: scheduled setpoints, no override"
378,7,4,22.75,5.674425944885191,2.1007268754153055,0.0,0.17754520075072397,0.26813901328740164,22.697703779540763,26.7,15.6,26.351,0.2275,1.0,0,"baseline: scheduled setpoints, no override"
379,7,4,23.0,3.3961538687191615,0.0,0.0,0.0,0.26813901328740164,13.584615474876646,26.7,15.6,26.504,0.2516,1.0,0,"baseline: scheduled setpoints, no override"
380,7,4,23.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.707,0.2958,1.0,0,"baseline: scheduled setpoints, no override"
381,7,4,23.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.83,0.3269,1.0,0,"baseline: scheduled setpoints, no override"
382,7,4,23.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.868,0.3406,1.0,0,"baseline: scheduled setpoints, no override"
383,7,4,24.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.868,0.3461,1.0,0,"baseline: scheduled setpoints, no override"
384,7,5,0.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.861,0.3483,1.0,0,"baseline: scheduled setpoints, no override"
385,7,5,0.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.855,0.3499,1.0,0,"baseline: scheduled setpoints, no override"
386,7,5,0.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.849,0.3509,1.0,0,"baseline: scheduled setpoints, no override"
387,7,5,1.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.841,0.3509,1.0,0,"baseline: scheduled setpoints, no override"
388,7,5,1.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.836,0.3525,1.0,0,"baseline: scheduled setpoints, no override"
389,7,5,1.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.837,0.3549,1.0,0,"baseline: scheduled setpoints, no override"
390,7,5,1.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.84,0.3578,1.0,0,"baseline: scheduled setpoints, no override"
391,7,5,2.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.843,0.3609,0.9333,0,"baseline: scheduled setpoints, no override"
392,7,5,2.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.84,0.3619,0.9333,0,"baseline: scheduled setpoints, no override"
393,7,5,2.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.831,0.3617,1.0,0,"baseline: scheduled setpoints, no override"
394,7,5,2.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.82,0.3608,1.0,0,"baseline: scheduled setpoints, no override"
395,7,5,3.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.808,0.3597,1.0,0,"baseline: scheduled setpoints, no override"
396,7,5,3.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.796,0.359,1.0,0,"baseline: scheduled setpoints, no override"
397,7,5,3.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.784,0.3584,1.0,0,"baseline: scheduled setpoints, no override"
398,7,5,3.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.772,0.3578,1.0,0,"baseline: scheduled setpoints, no override"
399,7,5,4.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.76,0.3573,1.0,0,"baseline: scheduled setpoints, no override"
400,7,5,4.25,12.452563751611152,7.8124349117082454,0.0,0.6394441097823378,0.26813901328740164,49.810255006444606,25.6,17.8,25.666,0.1466,1.0,0,"baseline: scheduled setpoints, no override"
401,7,5,4.5,9.979136870241076,5.4367102051817415,0.0,0.5417419349387669,0.26813901328740164,39.916547480964304,25.6,17.8,25.099,0.0061,1.0,0,"baseline: scheduled setpoints, no override"
402,7,5,4.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,25.6,17.8,25.671,0.0866,1.0,0,"baseline: scheduled setpoints, no override"
403,7,5,5.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,25.6,17.8,26.277,0.206,1.0,0,"baseline: scheduled setpoints, no override"
404,7,5,5.25,16.08337917975739,9.756503290636953,0.0,0.8553521626718831,0.26813901328740164,64.33351671902956,25.0,20.0,25.144,0.0001,1.0,0,"baseline: scheduled setpoints, no override"
405,7,5,5.5,11.799940918058702,5.314900236273247,0.0,0.5417419349387669,0.7399140336855354,47.19976367223481,25.0,20.0,24.793,-0.1012,1.0,0,"baseline: scheduled setpoints, no override"
406,7,5,5.75,10.864581652310605,5.725843740753655,0.0,0.5417419349387669,0.7025290055344059,43.45832660924242,25.0,20.0,24.92,-0.0944,1.0,0,"baseline: scheduled setpoints, no override"
407,7,5,6.0,11.153691935399612,6.0480675166700735,0.0,0.5502262765164678,0.6609476255198717,44.61476774159845,25.0,20.0,24.963,-0.0955,1.0,0,"baseline: scheduled setpoints, no override"
408,7,5,6.25,26.753969651875007,15.142425204899885,0.0,3.0342347911811505,1.8621530373779485,107.01587860750003,24.0,21.0,24.145,-0.246,1.0,0,"baseline: scheduled setpoints, no override"
409,7,5,6.5,20.220723551018374,10.814585930276907,0.0,0.8972903558311757,1.7931577424493177,80.8828942040735,24.0,21.0,24.011,-0.3001,1.0,0,"baseline: scheduled setpoints, no override"
410,7,5,6.75,22.897356568464026,13.127647490005277,0.0,1.2988439977252966,1.7552063150649508,91.5894262738561,24.0,21.0,24.0,-0.3064,1.0,0,"baseline: scheduled setpoints, no override"
411,7,5,7.0,22.806856977888245,13.099504561276792,0.0,1.245356621106313,1.7463539401827715,91.22742791155298,24.0,21.0,23.999,-0.3066,1.0,1,"baseline: scheduled setpoints, no override"
412,7,5,7.25,43.995895528700586,16.94927939666221,0.0,7.419265566875741,5.239061820548314,175.98358211480235,24.0,21.0,24.24,-0.2032,1.0,1,"baseline: scheduled setpoints, no override"
413,7,5,7.5,37.1662945439758,14.636827349134483,0.0,2.8975229194841785,5.239061820548314,148.6651781759032,24.0,21.0,24.031,-0.2175,1.0,1,"baseline: scheduled setpoints, no override"
414,7,5,7.75,35.33091314537403,13.339363324610545,0.0,2.3596055454063447,5.239061820548314,141.32365258149613,24.0,21.0,24.002,-0.2408,1.0,1,"baseline: scheduled setpoints, no override"
415,7,5,8.0,37.595740539382454,14.9747559126794,0.0,2.9890403513459196,5.239061820548314,150.38296215752982,24.0,21.0,23.998,-0.2524,1.0,1,"baseline: scheduled setpoints, no override"
416,7,5,8.25,34.776361786748105,14.639659889245475,0.0,2.6004088214942263,5.239061820548314,139.10544714699242,24.0,21.0,23.998,-0.2579,1.0,1,"baseline: scheduled setpoints, no override"
417,7,5,8.5,34.69211660909519,14.479324004717965,0.0,2.6764995283688267,5.239061820548314,138.76846643638075,24.0,21.0,23.999,-0.2573,1.0,1,"baseline: scheduled setpoints, no override"
418,7,5,8.75,34.622638166472406,14.374364513621629,0.0,2.71198057684238,5.239061820548314,138.49055266588962,24.0,21.0,23.999,-0.254,1.0,1,"baseline: scheduled setpoints, no override"
419,7,5,9.0,34.712589016494626,14.421679791412439,0.0,2.7546161490737817,5.239061820548314,138.8503560659785,24.0,21.0,23.999,-0.2505,1.0,1,"baseline: scheduled setpoints, no override"
420,7,5,9.25,34.02520500765046,14.307467963094545,0.0,2.6650557053567794,5.239061820548314,136.10082003060185,24.0,21.0,24.031,-0.24,1.0,1,"baseline: scheduled setpoints, no override"
421,7,5,9.5,34.401854966907486,14.592075019429275,0.0,2.7570986082790734,5.239061820548314,137.60741986762994,24.0,21.0,24.035,-0.2348,1.0,1,"baseline: scheduled setpoints, no override"
422,7,5,9.75,34.77980011259548,14.909083721347562,0.0,2.818035052048779,5.239061820548314,139.11920045038192,24.0,21.0,24.036,-0.2275,1.0,1,"baseline: scheduled setpoints, no override"
423,7,5,10.0,35.22977611269372,15.262873745705102,0.0,2.9142210277894853,5.239061820548314,140.91910445077488,24.0,21.0,24.036,-0.2206,1.0,1,"baseline: scheduled setpoints, no override"
424,7,5,10.25,36.61986917087027,15.923833876050274,0.0,3.1597422188115947,5.239061820548314,146.47947668348107,24.0,21.0,24.007,-0.2195,1.0,1,"baseline: scheduled setpoints, no override"
425,7,5,10.5,37.05694554158262,16.201187304971416,0.0,3.319465160602809,5.239061820548314,148.22778216633048,24.0,21.0,24.0,-0.215,1.0,1,"baseline: scheduled setpoints, no override"
426,7,5,10.75,37.47271861066259,16.40139516304643,0.0,3.535030371607762,5.239061820548314,149.89087444265036,24.0,21.0,23.999,-0.2121,1.0,1,"baseline: scheduled setpoints, no override"
427,7,5,11.0,37.78221942586417,16.584544312314314,0.0,3.661382037541451,5.239061820548314,151.12887770345668,24.0,21.0,23.999,-0.2093,1.0,1,"baseline: scheduled setpoints, no override"
428,7,5,11.25,36.803860463717555,16.188762174813075,0.0,2.8692702509720136,5.239061820548314,147.21544185487022,24.0,21.0,24.066,-0.1964,1.0,1,"baseline: scheduled setpoints, no override"
429,7,5,11.5,36.95122906067723,16.200277357698248,0.0,3.005123665046508,5.239061820548314,147.8049162427089,24.0,21.0,24.089,-0.1892,1.0,1,"baseline: scheduled setpoints, no override"
