step,month,day,hour,kwh_total,kwh_cooling,kwh_heating,kwh_fans,kwh_lights,kw_demand,base_cool_sp,base_heat_sp,mean_temp,mean_pmv,pmv_in_band,occupied,policy_reason
1130,7,12,18.75,15.88925160645456,9.03953742210349,0.0,0.6562324558757401,1.9761330797255041,63.55700642581824,24.0,21.0,24.499,-0.2182,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1131,7,12,19.0,12.448750308086154,5.651332164947227,0.0,0.5417419349387669,2.0382934718885215,49.79500123234462,24.0,21.0,24.833,-0.1622,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1132,7,12,19.25,12.676767803438901,6.4988489083220555,0.0,0.5417419349387669,1.4187665527950464,50.707071213755604,24.0,21.0,24.943,-0.1393,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1133,7,12,19.5,12.994213178188394,5.989082901920344,0.0,0.5417419349387669,1.4798280673710709,51.976852712753576,24.0,21.0,24.947,-0.141,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1134,7,12,19.75,13.022771862982028,6.017614533571945,0.0,0.5417419349387669,1.4798280673710709,52.09108745192811,24.0,21.0,24.93,-0.1466,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1135,7,12,20.0,13.014017838536175,6.008860509126092,0.0,0.5417419349387669,1.4798280673710709,52.0560713541447,24.0,21.0,24.919,-0.152,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1136,7,12,20.25,12.594127024460056,5.911338306053159,0.0,0.5417419349387669,1.4798280673710709,50.37650809784022,24.0,21.0,24.913,-0.1559,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1137,7,12,20.5,12.582357538457234,5.899568820050336,0.0,0.5417419349387669,1.4798280673710709,50.32943015382894,24.0,21.0,24.904,-0.1607,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1138,7,12,20.75,12.58104671930163,5.89825800089473,0.0,0.5417419349387669,1.4798280673710709,50.32418687720652,24.0,21.0,24.893,-0.1662,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1139,7,12,21.0,12.5887230063883,5.905934287981401,0.0,0.5417419349387669,1.4798280673710709,50.3548920255532,24.0,21.0,24.882,-0.1718,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1140,7,12,21.25,5.401132749782597,0.0,0.0,0.0,0.7399140336855354,21.60453099913039,26.7,15.6,25.465,-0.0653,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1141,7,12,21.5,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,26.007,0.0512,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1142,7,12,21.75,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,26.32,0.1277,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1143,7,12,22.0,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,26.41,0.1601,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1144,7,12,22.25,5.030848987926544,0.0,0.0,0.0,0.3699570168427677,20.123395951706176,26.7,15.6,26.409,0.1693,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1145,7,12,22.5,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.41,0.1754,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1146,7,12,22.75,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.426,0.1822,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1147,7,12,23.0,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.446,0.1879,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1148,7,12,23.25,4.161603085050822,0.0,0.0,0.0,0.42902242127888573,16.646412340203288,26.7,15.6,26.421,0.1848,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1149,7,12,23.5,4.0007399666498555,0.0,0.0,0.0,0.26813901328740164,16.002959866599422,26.7,15.6,26.389,0.1789,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1150,7,12,23.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.373,0.1757,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1151,7,12,24.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.372,0.1753,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1152,7,13,0.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.374,0.1753,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1153,7,13,0.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.374,0.1748,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1154,7,13,0.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.371,0.1739,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1155,7,13,1.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.368,0.1729,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1156,7,13,1.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.358,0.1694,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1157,7,13,1.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.341,0.1643,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1158,7,13,1.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.319,0.158,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1159,7,13,2.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.295,0.151,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1160,7,13,2.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.272,0.1454,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1161,7,13,2.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.25,0.1402,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1162,7,13,2.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.227,0.1354,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1163,7,13,3.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.203,0.1306,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1164,7,13,3.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.184,0.1272,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1165,7,13,3.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.171,0.125,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1166,7,13,3.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.161,0.1235,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1167,7,13,4.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.152,0.1224,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1168,7,13,4.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,25.6,17.8,26.147,0.1218,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1169,7,13,4.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.146,0.1215,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1170,7,13,4.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.147,0.1213,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1171,7,13,5.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.147,0.1204,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1172,7,13,5.25,10.432559882900138,4.419294221512818,0.0,0.5417419349387669,0.26813901328740164,41.73023953160055,26.7,15.6,25.409,-0.0193,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1173,7,13,5.5,11.13573026018889,4.6506895784034326,0.0,0.5417419349387669,0.7399140336855354,44.54292104075556,25.0,20.0,24.815,-0.1489,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1174,7,13,5.75,11.11521399242707,4.629966052718992,0.0,0.5417419349387669,0.7399140336855354,44.46085596970828,25.0,20.0,24.666,-0.203,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1175,7,13,6.0,9.67305580875748,4.608358966550767,0.0,0.5417419349387669,0.6284879361841696,38.69222323502992,25.0,20.0,24.752,-0.1835,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1176,7,13,6.25,14.996054069940397,5.9058442744152035,0.0,0.57349728069706,1.8015702212631952,59.98421627976159,24.0,21.0,24.784,-0.168,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1177,7,13,6.5,14.998247908271976,5.947590816277418,0.0,0.5619938956681996,1.7730006814988801,59.992991633087904,24.0,21.0,24.8,-0.1585,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1178,7,13,6.75,15.369185661054171,6.318855686560901,0.0,0.5753507004075382,1.759329490652022,61.476742644216685,24.0,21.0,24.825,-0.1421,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1179,7,13,7.0,19.202020640350135,9.827770661381953,0.0,0.9122523465278729,1.7463539401827715,76.80808256140054,24.0,21.0,24.511,-0.1872,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1180,7,13,7.25,34.102017536086564,13.114878386864287,0.0,1.359788584059633,5.239061820548314,136.40807014434625,24.0,21.0,24.502,-0.1691,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1181,7,13,7.5,40.8083170757449,15.787039504704603,0.0,5.389333295683159,5.239061820548314,163.2332683029796,24.0,21.0,24.579,-0.1179,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1182,7,13,7.75,33.5420213683317,12.19563145666546,0.0,1.714445636309099,5.239061820548314,134.1680854733268,24.0,21.0,24.509,-0.115,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1183,7,13,8.0,33.486306806816735,12.084967616262542,0.0,1.7693949151970447,5.239061820548314,133.94522722726694,24.0,21.0,24.499,-0.1157,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1184,7,13,8.25,31.95757849884678,12.634059369179184,0.0,1.7872260536591966,5.239061820548314,127.83031399538712,24.0,21.0,24.498,-0.1156,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1185,7,13,8.5,32.559144492615715,13.178570363254368,0.0,1.84428105335294,5.239061820548314,130.23657797046286,24.0,21.0,24.498,-0.1124,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1186,7,13,8.75,32.80481468933746,13.380429230141464,0.0,1.8880923831876004,5.239061820548314,131.21925875734985,24.0,21.0,24.498,-0.1107,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1187,7,13,9.0,32.98357177363106,13.52061446404739,0.0,1.926664233575271,5.239061820548314,131.93428709452425,24.0,21.0,24.499,-0.1082,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1188,7,13,9.25,32.3923821127595,13.438337043750218,0.0,1.901363729810138,5.239061820548314,129.569528451038,24.0,21.0,24.499,-0.1083,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1189,7,13,9.5,32.607788590485825,13.622934433063948,0.0,1.9321728182227407,5.239061820548314,130.4311543619433,24.0,21.0,24.499,-0.1065,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1190,7,13,9.75,32.95457527099614,13.918761854861664,0.0,1.9831320769353324,5.239061820548314,131.81830108398455,24.0,21.0,24.499,-0.1014,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1191,7,13,10.0,33.328188805756724,14.23903826309365,0.0,2.0364692034639322,5.239061820548314,133.3127552230269,24.0,21.0,24.499,-0.0963,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1192,7,13,10.25,34.22904852116558,14.551176440357482,0.0,2.1415790047997008,5.239061820548314,136.91619408466232,24.0,21.0,24.499,-0.091,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1193,7,13,10.5,34.42321917763886,14.686710109787416,0.0,2.2002159918430455,5.239061820548314,137.69287671055545,24.0,21.0,24.499,-0.0864,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1194,7,13,10.75,34.34464206052709,14.58969921043968,0.0,2.2186497740790108,5.239061820548314,137.37856824210837,24.0,21.0,24.499,-0.0854,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1195,7,13,11.0,34.34914957669199,14.58595342589437,0.0,2.226903074789232,5.239061820548314,137.39659830676797,24.0,21.0,24.499,-0.0853,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1196,7,13,11.25,34.204866883160605,14.366086008031687,0.0,2.0929528371964503,5.239061820548314,136.81946753264242,24.0,21.0,24.516,-0.0834,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1197,7,13,11.5,34.34624663240022,14.523566139318259,0.0,2.076852455149483,5.239061820548314,137.38498652960087,24.0,21.0,24.526,-0.0847,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1198,7,13,11.75,34.446846363372934,14.632336516445907,0.0,2.0686818089945724,5.239061820548314,137.78738545349174,24.0,21.0,24.529,-0.0855,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1199,7,13,12.0,34.55042130812049,14.74166377598444,0.0,2.0629294942035825,5.239061820548314,138.20168523248196,24.0,21.0,24.532,-0.0868,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1200,7,13,12.25,35.61453249174076,15.408486104125194,0.0,2.2667435084727967,5.239061820548314,142.45812996696304,24.0,21.0,24.503,-0.0914,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1201,7,13,12.5,35.72964142830641,15.55568702930779,0.0,2.2346515198558436,5.239061820548314,142.91856571322563,24.0,21.0,24.499,-0.0935,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1202,7,13,12.75,35.87964138328812,15.659266764313454,0.0,2.281071739831895,5.239061820548314,143.51856553315247,24.0,21.0,24.499,-0.0915,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1203,7,13,13.0,36.20814021852335,15.947415334473419,0.0,2.3214220049071628,5.239061820548314,144.8325608740934,24.0,21.0,24.499,-0.0865,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1204,7,13,13.25,34.94853393362875,15.613096902152034,0.0,2.2827556922775862,5.239061820548314,139.794135734515,24.0,21.0,24.499,-0.0813,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1205,7,13,13.5,34.93688386698992,15.55172152341727,0.0,2.332481004373518,5.239061820548314,139.7475354679597,24.0,21.0,24.499,-0.0764,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1206,7,13,13.75,34.95449188564223,15.513987060239414,0.0,2.3878234862036676,5.239061820548314,139.8179675425689,24.0,21.0,24.499,-0.0727,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1207,7,13,14.0,34.925102981808955,15.431945523317282,0.0,2.4404761192925344,5.239061820548314,139.70041192723582,24.0,21.0,24.499,-0.0689,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1208,7,13,14.25,35.2840158669419,15.75247100630823,0.0,2.478863521434536,5.239061820548314,141.1360634677676,24.0,21.0,24.499,-0.0661,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1209,7,13,14.5,35.59807362013236,16.01640013234556,0.0,2.5289921485876508,5.239061820548314,142.39229448052944,24.0,21.0,24.499,-0.0613,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1210,7,13,14.75,35.93604918630535,16.297917783451837,0.0,2.5854500636543687,5.239061820548314,143.7441967452214,24.0,21.0,24.499,-0.0564,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1211,7,13,15.0,36.248120305567674,16.566201417126273,0.0,2.629237549242253,5.239061820548314,144.9924812222707,24.0,21.0,24.499,-0.0526,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1212,7,13,15.25,37.375314064302266,16.85178114881523,0.0,2.7454339600484476,5.239061820548314,149.50125625720906,24.0,21.0,24.499,-0.0494,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1213,7,13,15.5,37.567046845239524,17.00029785819628,0.0,2.788650031604664,5.239061820548314,150.2681873809581,24.0,21.0,24.499,-0.0459,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1214,7,13,15.75,37.65224590953604,17.06900046103125,0.0,2.8051464930661933,5.239061820548314,150.60898363814417,24.0,21.0,24.499,-0.0447,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1215,7,13,16.0,37.694308955136215,17.106330739869165,0.0,2.8098792598284623,5.239061820548314,150.77723582054486,24.0,21.0,24.499,-0.0443,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1216,7,13,16.25,30.65612608530818,15.805003746996256,0.0,2.071345516171219,2.9105899003046205,122.62450434123272,24.0,21.0,24.549,-0.0436,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1217,7,13,16.5,30.45161242973857,15.618733545115209,0.0,2.0544815478038796,2.9105899003046205,121.80644971895428,24.0,21.0,24.572,-0.041,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1218,7,13,16.75,30.166328289687502,15.435416692060505,0.0,1.9525142608075134,2.9105899003046205,120.66531315875001,24.0,21.0,24.57,-0.0536,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1219,7,13,17.0,29.834478911397674,15.202269676062057,0.0,1.8538118985161325,2.9105899003046205,119.3379156455907,24.0,21.0,24.565,-0.067,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1220,7,13,17.25,20.566067439636765,12.77767306676415,0.0,1.179502448040978,1.7463539401827715,82.26426975854706,24.0,21.0,24.508,-0.1041,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1221,7,13,17.5,19.318503511638358,11.670707211222313,0.0,1.0394244506140127,1.7463539401827715,77.27401404655343,24.0,21.0,24.5,-0.1323,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1222,7,13,17.75,18.71019015598757,11.111238522179294,0.0,0.9870782966342873,1.7498554275547307,74.84076062395027,24.0,21.0,24.5,-0.1454,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1223,7,13,18.0,18.08748295771452,10.53935763521172,0.0,0.9319364857874766,1.7541693706408799,72.34993183085808,24.0,21.0,24.5,-0.1564,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1224,7,13,18.25,16.87310922101849,10.036381382716007,0.0,0.852312693312892,1.7671310979079882,67.49243688407395,24.0,21.0,24.5,-0.1673,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1225,7,13,18.5,16.51806382261571,9.713840164995922,0.0,0.8094837840250028,1.7774500686069945,66.07225529046283,24.0,21.0,24.5,-0.1784,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1226,7,13,18.75,16.260404650029106,9.451199991929672,0.0,0.776265599597956,1.8156446691285155,65.04161860011642,24.0,21.0,24.5,-0.1879,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1227,7,13,19.0,13.681063183716581,7.030260640258116,0.0,0.5417419349387669,1.8917492470179404,54.724252734866326,24.0,21.0,24.917,-0.1175,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1228,7,13,19.25,14.337539121026165,8.16550442590021,0.0,0.5715632138302729,1.3831262855680442,57.35015648410466,24.0,21.0,24.971,-0.1037,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1229,7,13,19.5,14.253825455602033,7.246027602905826,0.0,0.5444252951855376,1.4798280673710709,57.015301822408134,24.0,21.0,24.978,-0.1103,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1230,7,13,19.75,14.27301847568282,7.264662827088014,0.0,0.5449402541234895,1.4798280673710709,57.09207390273128,24.0,21.0,24.974,-0.1134,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1231,7,13,20.0,14.128343285882853,7.121329670495651,0.0,0.5435982209158882,1.4798280673710709,56.51337314353141,24.0,21.0,24.97,-0.117,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1232,7,13,20.25,13.675632956955013,6.992381925674964,0.0,0.5422042478119199,1.4798280673710709,54.70253182782005,24.0,21.0,24.967,-0.1202,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1233,7,13,20.5,13.666314552768089,6.983525834361191,0.0,0.5417419349387669,1.4798280673710709,54.665258211072356,24.0,21.0,24.963,-0.1246,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1234,7,13,20.75,13.626794674055457,6.944005955648559,0.0,0.5417419349387669,1.4798280673710709,54.50717869622183,24.0,21.0,24.958,-0.1297,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1235,7,13,21.0,13.580918454753125,6.898129736346228,0.0,0.5417419349387669,1.4798280673710709,54.3236738190125,24.0,21.0,24.953,-0.1353,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1236,7,13,21.25,5.401132749782597,0.0,0.0,0.0,0.7399140336855354,21.60453099913039,26.7,15.6,25.621,-0.0163,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1237,7,13,21.5,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,26.236,0.1111,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1238,7,13,21.75,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,26.585,0.1897,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1239,7,13,22.0,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,26.676,0.2171,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1240,7,13,22.25,5.030848987926544,0.0,0.0,0.0,0.3699570168427677,20.123395951706176,26.7,15.6,26.676,0.2249,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1241,7,13,22.5,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.686,0.2329,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1242,7,13,22.75,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.717,0.2447,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1243,7,13,23.0,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.749,0.2575,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1244,7,13,23.25,3.380300275214156,0.0,0.0,0.0,0.42902242127888573,13.521201100856624,26.7,15.6,26.702,0.2528,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1245,7,13,23.5,3.2194316745877134,0.0,0.0,0.0,0.26813901328740164,12.877726698350854,26.7,15.6,26.643,0.2449,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1246,7,13,23.75,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.614,0.2417,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1247,7,13,24.0,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.609,0.2432,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1248,7,14,0.25,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.609,0.2448,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1249,7,14,0.5,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.603,0.2449,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1250,7,14,0.75,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.595,0.2434,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1251,7,14,1.0,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.584,0.2406,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1252,7,14,1.25,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.573,0.2372,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1253,7,14,1.5,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.561,0.2334,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1254,7,14,1.75,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.548,0.2295,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1255,7,14,2.0,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.535,0.2253,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
1256,7,14,2.25,3.2193913687191618,0.0,0.0,0.0,0.26813901328740164,12.877565474876647,26.7,15.6,26.526,0.2238,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
